epoch,train_loss,val_loss,train_acc,val_acc
Test acc and loss:,57.99,1.1873213052749634,,
0,1.6998413753780452,1.4753823041915894,39.46,47.6
1,1.3496771603822708,1.3125843703746796,52.11555555555555,52.86
2,1.2275912267240612,1.2082135736942292,56.431111111111115,56.76
