epoch,train_loss,val_loss,train_acc,val_acc
Best model test acc and loss at epoch 88:,87.23,0,,
Last model test acc and loss at epoch 99:,87.23,0,,
0,2.5757769400423225,2.4013198375701905,15.36,22.64
1,2.388262515718287,2.147261142730713,21.075555555555557,25.68
2,2.1008950688622217,1.8553891897201538,25.226666666666667,29.44
3,1.9406417906284332,1.7537073612213134,32.373333333333335,34.24
4,1.9391138824549587,1.6045921564102172,35.23555555555556,41.2
5,1.8440455008636822,1.6054290294647218,41.315555555555555,42.88
6,1.7572012706236406,1.4409817934036255,45.12888888888889,48.72
7,1.6453255116939545,1.2440030336380006,50.346666666666664,58.32
8,1.5488615984266454,1.353618574142456,54.035555555555554,53.2
9,1.5264941372654655,1.2848836183547974,58.52444444444444,57.28
10,1.5403832793235779,1.2584732294082641,57.2,55.44
11,1.519500258294019,1.1628119707107545,59.24444444444445,63.68
12,1.4657648097385059,1.1722511529922486,63.36,62.8
13,1.509091081944379,1.06943336725235,61.617777777777775,65.28
14,1.429543530399149,1.0564768075942994,66.4088888888889,67.12
15,1.3311264785853298,1.352413535118103,68.38222222222223,54.64
16,1.324991913004355,1.1191226482391357,66.41777777777777,61.12
17,1.3520182371139526,1.10427588224411,68.41777777777777,63.36
18,1.477898039601066,0.9120030999183655,63.52,71.6
19,1.2847188182852485,0.9795523285865784,71.90222222222222,67.84
20,1.3527881042523817,0.8407450795173645,71.56444444444445,74.24
21,1.2245814827355472,0.888350760936737,74.34666666666666,72.4
22,1.2902832356366245,0.9042517066001892,73.68,71.04
23,1.2057392610744997,0.8328015446662903,74.43555555555555,73.6
24,1.251651326363737,0.8244531750679016,74.26666666666667,73.68
25,1.2208821055564014,0.8223481416702271,75.05777777777777,76.24
26,1.230027736587958,0.90055011510849,74.64888888888889,73.36
27,1.1767546358433636,0.7979076504707336,76.80888888888889,76.08
28,1.1739916151220149,0.7916614770889282,75.43111111111111,77.28
29,1.078425706787543,0.7277165293693543,80.06222222222222,77.36
30,1.2093430906534195,0.6545839428901672,75.92,81.2
31,1.091717385432937,0.7521721601486206,80.67555555555556,77.36
32,1.1914419315078042,0.7479580998420715,77.91111111111111,77.52
33,1.0406728982925415,0.7279098153114318,81.43111111111111,77.12
34,1.0826553973284634,0.7953870177268982,80.31111111111112,75.84
35,1.0954200489954515,0.782638680934906,81.22666666666667,77.52
36,1.021691923791712,0.6973924756050109,82.99555555555555,79.04
37,1.2268294597213918,0.7169692516326904,76.34666666666666,78.8
38,1.0707371749661185,0.678011691570282,82.47111111111111,79.76
39,1.1065226237882266,0.670991861820221,80.55111111111111,80.56
40,1.0788667527112095,0.6505078077316284,81.94666666666667,80.24
41,1.074946491555734,0.7059429883956909,81.34222222222222,78.72
42,1.0647896758534692,0.6337807178497314,83.56444444444445,81.44
43,1.0707780407233671,0.6460701584815979,83.82222222222222,81.92
44,0.9708997959440405,0.6349187016487121,85.29777777777778,83.36
45,1.0882783505049618,0.6143469095230103,82.70222222222222,83.12
46,1.0397636673667214,0.624518895149231,83.94666666666667,81.36
47,1.0062363946979695,0.6661194562911987,85.41333333333333,80.4
48,1.2055987295779316,0.645170783996582,79.25333333333333,81.28
49,0.9805223928256468,0.6837765097618103,88.21333333333334,80.56
50,1.0829096707430752,0.6942683339118958,82.2311111111111,83.04
51,1.116405031897805,0.6363825678825379,81.64444444444445,82.64
52,0.9655478867617521,0.5665107250213623,86.49777777777778,83.84
53,0.8517950515855442,0.5725522041320801,89.7688888888889,84.88
54,0.8897967826236378,0.5652160286903382,88.60444444444444,85.12
55,0.9548149501735513,0.5683516979217529,85.86666666666666,84.64
56,0.9429195103320208,0.6937551021575927,88.85333333333334,81.28
57,0.9023764973337,0.5701139330863952,89.12,84.64
58,0.9184465936639092,0.6346920371055603,88.05333333333333,82.24
59,0.956755364483053,0.5524417638778687,87.12,85.12
60,0.8578364171765067,0.5662738084793091,91.11111111111111,85.12
61,0.8965305509892377,0.5835912823677063,89.13777777777777,83.28
62,0.9374251839789477,0.5504491865634918,89.28,86.4
63,0.7243150594559583,0.561126708984375,96.08,85.12
64,1.0129861493002286,0.5958463430404664,88.72,83.92
65,0.9108045927502892,0.5563315510749817,87.85777777777778,84.4
66,0.9169651513749902,0.5315830707550049,90.70222222222222,86.8
67,0.8602154092355208,0.5368004143238068,92.04444444444445,85.04
68,0.8495007238604806,0.53660728931427,91.90222222222222,86.08
69,0.8719592473723672,0.5488987803459168,90.08,85.28
70,0.7963415411385623,0.5192714512348175,92.32,86.0
71,0.8508287173780528,0.4974699854850769,91.42222222222222,86.96
72,0.7882654138586738,0.5331443786621094,92.88,85.2
73,0.8988920951431448,0.5044995963573455,88.90666666666667,86.96
74,0.840109952471473,0.5585611939430237,93.84,86.08
75,0.8737802735783837,0.529480493068695,89.35111111111111,85.68
76,0.8925058367577466,0.5233610093593597,91.08444444444444,86.72
77,0.9113292572173205,0.5143850445747375,89.73333333333333,87.12
78,0.7789102894338694,0.5156154990196228,94.16,86.56
79,0.9491086514158682,0.5284868776798248,91.18222222222222,87.76
80,0.866719048131596,0.5307302057743073,93.33333333333333,87.44
81,0.83533011038195,0.5171209216117859,90.80888888888889,86.48
82,0.8783717778596011,0.5140910089015961,89.11111111111111,86.56
83,0.9359750138087706,0.5105634033679962,90.17777777777778,87.44
84,0.8466079864989627,0.5017142057418823,93.18222222222222,87.28
85,0.8723505389961329,0.5034972429275513,89.69777777777777,86.72
86,0.9619551287455992,0.5307631969451905,89.71555555555555,86.56
87,0.9719743809916757,0.5115729153156281,89.76,87.28
88,0.852237808433446,0.4837865471839905,91.77777777777777,87.44
89,0.7205443944443356,0.4918287813663483,95.28,87.52
90,0.8247437070716511,0.5342126727104187,90.22222222222223,85.68
91,0.980420395731926,0.5376708388328553,87.40444444444445,87.12
92,1.0116396573456852,0.5189356744289398,87.1288888888889,87.6
93,1.0058038153431632,0.511846786737442,87.49333333333334,87.84
94,0.8087316866625439,0.5017770528793335,91.44,87.36
95,0.861908729780804,0.492125004529953,92.21333333333334,86.72
96,0.8416141867637634,0.5154859542846679,92.75555555555556,86.56
97,1.0125650424848904,0.5042900621891022,87.15555555555555,87.28
98,0.9685723632574081,0.5049608051776886,89.33333333333333,86.96
99,0.8689184005964886,0.5095881879329681,90.78222222222222,86.88
