epoch,train_loss,val_loss,train_acc,val_acc
Best model test acc and loss at epoch 90:,43.65,0,,
Last model test acc and loss at epoch 99:,43.65,0,,
0,2.3673949634486977,2.1134551048278807,15.482222222222223,21.44
1,2.1722980588674545,2.0537063241004945,20.24,25.5
2,2.254234504970637,2.054337501525879,15.866666666666667,22.18
3,2.150409059091048,2.0045990228652952,21.864444444444445,25.24
4,2.108561709523201,1.951645588874817,24.317777777777778,29.52
5,2.0925013118169526,1.945410668849945,25.304444444444446,28.86
6,2.0752247348427773,1.9857474267482758,26.482222222222223,27.6
7,2.0627732134678145,1.8864633917808533,27.342222222222222,31.26
8,2.0564526041800324,1.880029296875,28.073333333333334,30.58
9,2.06300180608576,1.8858582317829131,27.97111111111111,32.38
10,2.0438247885216367,1.8716269910335541,29.04888888888889,31.26
11,2.041716282340613,1.8552706480026244,29.371111111111112,33.2
12,2.038112087683244,1.8722843170166015,29.308888888888887,31.84
13,2.0485654554583808,1.8719948887825013,28.766666666666666,33.68
14,2.0255440554835578,1.8460146605968475,29.844444444444445,33.58
15,2.0081739493391733,1.8455061137676239,30.551111111111112,33.0
16,2.019000490280715,1.8284555733203889,30.204444444444444,33.4
17,2.034077024595304,1.8650867938995361,29.73111111111111,33.38
18,2.0216967808929356,1.8371414959430694,30.211111111111112,33.24
19,2.0131269957531583,1.8432972729206085,30.613333333333333,33.32
20,2.0101952640847727,1.8712674856185914,30.533333333333335,33.3
21,2.0275876075029373,1.8270036101341247,30.128888888888888,34.06
22,2.0305441570552913,1.8754656732082366,29.717777777777776,32.56
23,2.0287225381894545,1.8672938525676728,29.726666666666667,32.08
24,2.0067023248835043,1.8384644031524657,30.846666666666668,33.44
25,1.9935078058730473,1.8587953984737395,31.23111111111111,33.1
26,1.9745591980489818,1.8088836073875427,32.224444444444444,35.02
27,2.004113179716197,1.8227882266044617,31.24222222222222,34.92
28,1.9977120303294875,1.8125855684280396,31.808888888888887,34.58
29,1.995032821866599,1.7980818450450897,31.691111111111113,35.02
30,1.9843358356844296,1.800470668077469,32.04888888888889,35.54
31,1.9888544841246172,1.7997379541397094,31.997777777777777,35.4
32,1.9895153174346143,1.7785821795463561,32.086666666666666,35.54
33,1.9704470194198869,1.7702997982501985,32.60444444444445,36.48
34,1.9667129922996869,1.8046704590320588,32.85777777777778,34.5
35,1.9802666597745635,1.801053237915039,32.513333333333335,35.48
36,1.9751479036428712,1.8402154266834259,32.70444444444445,34.92
37,1.965214311399243,1.77779980301857,33.24888888888889,36.02
38,1.978202149271965,1.7671216607093811,32.77111111111111,36.72
39,1.9655015888539227,1.7513621211051942,33.36888888888889,37.5
40,1.991028027778322,1.7773157894611358,32.17333333333333,36.54
41,1.9807470657608726,1.7479275345802308,32.626666666666665,37.62
42,1.961208745159886,1.782409280538559,33.611111111111114,36.3
43,1.942636589435014,1.7483458459377288,33.99333333333333,37.24
44,1.9893777600743554,1.786031687259674,32.23555555555556,35.82
45,1.9665382707660848,1.7570505917072297,33.82,36.6
46,1.9714271791956641,1.7771951317787171,32.937777777777775,36.46
47,1.9732109118591656,1.7792719304561615,33.17111111111111,36.94
48,1.9543480771509083,1.7707129180431367,33.82222222222222,36.7
49,1.9564262601462277,1.7620926201343536,33.73777777777778,37.92
50,1.9434003376147964,1.7439998984336853,34.022222222222226,37.32
51,1.9642798907377503,1.7471545457839965,33.70444444444445,36.78
52,1.958253170956265,1.7286680042743683,34.03333333333333,38.42
53,1.9542412080548026,1.7520280659198761,34.18,37.76
54,1.9482037668878383,1.744608610868454,34.471111111111114,37.6
55,1.9477119032632222,1.7214605271816255,34.39333333333333,38.88
56,1.9523187713189558,1.7524316906929016,34.48444444444444,37.12
57,1.949355997145176,1.7398230016231537,34.50222222222222,36.28
58,1.9498239985921166,1.7275525510311127,34.07111111111111,38.64
59,1.9474774307825349,1.7139812231063842,34.25555555555555,38.24
60,1.94044456360015,1.7325446903705597,34.864444444444445,37.56
61,1.9307114698670127,1.725727140903473,35.57111111111111,38.64
62,1.92838616669178,1.7224752604961395,35.32,38.86
63,1.932150661945343,1.7146326720714569,35.48888888888889,38.98
64,1.951067022301934,1.7087418735027313,34.48444444444444,38.86
65,1.932830187407407,1.7030765473842622,34.99111111111111,38.54
66,1.9315748031843791,1.6940106332302094,35.31777777777778,39.32
67,1.9286005327647382,1.7154864072799683,35.282222222222224,39.24
68,1.9136060814965854,1.7143775641918182,35.544444444444444,39.22
69,1.943877323107286,1.6856928169727325,34.864444444444445,40.22
70,1.9417131251909516,1.696066963672638,35.373333333333335,39.72
71,1.9112986089153723,1.7141246318817138,36.39333333333333,39.12
72,1.9237971983172677,1.710234522819519,35.64888888888889,39.14
73,1.9041551107710057,1.7041028201580048,36.33111111111111,40.06
74,1.9183140661228786,1.703382658958435,36.404444444444444,38.86
75,1.899795226752758,1.6764205336570739,37.04666666666667,39.8
76,1.9277573119510303,1.7015970051288605,35.76222222222222,38.96
77,1.910253332419829,1.686170905828476,36.24666666666667,39.02
78,1.9258815680037846,1.685887211561203,35.95777777777778,41.12
79,1.9249499081210657,1.6798553168773651,35.66888888888889,40.48
80,1.8992558629675345,1.675451213121414,36.653333333333336,40.14
81,1.9077267301353542,1.6869594156742096,36.617777777777775,39.56
82,1.9073853370818226,1.6738057434558868,36.82666666666667,40.3
83,1.8988195542584767,1.6740333676338195,36.81333333333333,40.72
84,1.904834041541273,1.663076150417328,36.46,41.02
85,1.8907193859869784,1.666495543718338,37.13111111111111,40.36
86,1.913832146335732,1.680554735660553,36.27777777777778,40.42
87,1.9036821309815755,1.6745594561100006,36.54888888888889,40.8
88,1.9021124250509522,1.6754698038101197,36.7,40.22
89,1.8883404555645855,1.674986046552658,37.382222222222225,39.78
90,1.8937087804079056,1.6610893845558166,37.202222222222225,40.76
91,1.922780230641365,1.6704514026641846,36.02,41.16
92,1.882497217844833,1.6631535232067107,37.986666666666665,41.08
93,1.9078942056406627,1.6705546796321868,36.33555555555556,40.44
94,1.9243298003619367,1.6747801542282104,36.25333333333333,40.4
95,1.902515443211252,1.6643459975719452,36.59111111111111,40.98
96,1.897453631867062,1.6637661814689637,36.90888888888889,40.7
97,1.8940504518422214,1.6671696543693542,37.34,40.82
98,1.8873885944485664,1.676810222864151,37.257777777777775,40.28
99,1.9060293036428364,1.6645837664604186,36.93333333333333,40.76
