epoch,train_loss,val_loss,train_acc,val_acc
Best model test acc and loss at epoch 73:,86.29,0,,
Last model test acc and loss at epoch 93:,86.29,0,,
0,2.5747299898754465,2.3901873588562013,15.155555555555555,22.96
1,2.383895516395569,2.140185832977295,22.115555555555556,26.32
2,2.1009984883395108,1.8230142831802367,25.013333333333332,32.4
3,1.9416952322829852,1.830376100540161,32.41777777777778,30.32
4,1.9405599669976668,1.646601963043213,34.471111111111114,41.6
5,1.8537482917308807,1.6511385202407838,40.60444444444445,41.12
6,1.7781810435381802,1.5521268367767334,43.715555555555554,44.88
7,1.6759968535466627,1.3557806015014648,48.76444444444444,52.64
8,1.5928088941357352,1.247155737876892,51.85777777777778,57.36
9,1.560191360386935,1.2460342168807983,56.62222222222222,57.28
10,1.5600367378104816,1.3177310705184937,56.48888888888889,54.4
11,1.5452751354737715,1.2259316444396973,57.56444444444445,59.28
12,1.5076482431455092,1.1422112226486205,60.702222222222225,62.32
13,1.5473055893724614,1.308050775527954,59.24444444444445,55.84
14,1.4674071263183246,0.9987909674644471,64.32,68.4
15,1.3812854533845729,1.1962241649627685,65.57333333333334,59.92
16,1.368942845951427,1.150904369354248,64.56888888888889,59.44
17,1.3980484279719265,1.023941731452942,65.64444444444445,67.44
18,1.5177921598607844,0.987594473361969,60.72,69.36
19,1.3225891874595122,1.055158305168152,70.02666666666667,65.2
20,1.3888565613464876,0.9301377892494201,69.54666666666667,70.48
21,1.2726278779181568,0.9757561206817627,71.6,68.4
22,1.3325470889156514,0.9887255191802978,71.2,68.56
23,1.2500416324897246,0.9198184609413147,71.83111111111111,70.88
24,1.2903408909385854,0.8506873607635498,72.38222222222223,73.44
25,1.2536766407164661,0.893426775932312,72.81777777777778,73.04
26,1.2737740982662549,0.8696248769760132,72.07111111111111,73.2
27,1.216880570758473,0.8767102479934692,74.70222222222222,72.8
28,1.2223655811764977,0.8594253897666931,72.50666666666666,74.0
29,1.121929575096477,0.7803320169448853,77.89333333333333,75.6
30,1.2504959905689412,0.7194966435432434,73.38666666666667,78.64
31,1.137094733389941,0.7573376536369324,77.83111111111111,76.56
32,1.2331025749444962,0.7909250497817993,75.52888888888889,75.36
33,1.0989759428934618,0.8486693739891052,78.53333333333333,73.44
34,1.1200637031685223,0.7472917318344117,77.93777777777778,76.8
35,1.1274675347588279,0.8803823351860046,79.37777777777778,73.76
36,1.0630101575092836,0.6797836422920227,80.51555555555555,79.04
37,1.2619643766771664,0.8284168004989624,74.56,74.88
38,1.1145750731229782,0.735389792919159,80.66666666666667,78.4
39,1.152310394427993,0.7322466015815735,77.52,78.16
40,1.11827674779025,0.6796869397163391,79.92,79.68
41,1.121175388043577,0.6889960765838623,79.32444444444444,80.0
42,1.100430583411997,0.7123435616493226,81.82222222222222,78.96
43,1.1086222163655541,0.7109053254127502,81.75111111111111,79.44
44,1.0166549601338126,0.7621706485748291,83.50222222222222,76.32
45,1.1273628256537698,0.6552282333374023,80.24,80.88
46,1.077331162311814,0.6641890168190002,81.8488888888889,80.56
47,1.0497734275731174,0.6788009166717529,83.39555555555556,80.16
48,1.2499088753353467,0.6989482283592224,77.00444444444445,79.68
49,1.0107109180905602,0.7525519132614136,86.56888888888889,77.76
50,1.1210180466825312,0.7218814492225647,80.32,80.64
51,1.1630044132471085,0.6490284442901612,79.55555555555556,82.4
52,1.0020278245210648,0.6455546498298645,84.50666666666666,82.16
53,0.8838759118860419,0.6167247056961059,88.2311111111111,81.44
54,0.9226287535645745,0.6324850678443908,87.04888888888888,82.24
55,0.9906759763305838,0.6349585890769959,83.63555555555556,81.92
56,0.9751485274596647,0.7178942084312439,87.12,78.72
