epoch,train_loss,val_loss,train_acc,val_acc
Best model test acc and loss at epoch 39:,2.2144522144522143,0,,
Last model test acc and loss at epoch 49:,2.2144522144522143,0,,
0,4.741953564818794,4.581181475990697,2.0462962962962963,4.166666666666667
1,4.34474236584274,4.097955691187005,7.268518518518518,9.0
2,3.811582383319471,3.4174468015369617,14.416666666666666,22.25
3,3.274920748535698,3.1318208041944002,24.0,28.666666666666668
4,3.018971553215614,3.1747484458120248,30.537037037037038,27.916666666666668
5,2.9181088611219055,3.1835949671895882,34.092592592592595,29.916666666666668
6,2.830157715893356,3.3292272592845715,36.43518518518518,28.333333333333332
7,2.713046523946277,3.0190517400440418,39.78703703703704,32.333333333333336
8,2.6687907622410703,3.543029521640978,40.851851851851855,23.583333333333332
9,2.528042089304275,3.0019077627282393,44.842592592592595,32.416666666666664
10,2.3720785245387512,2.6429340337452136,49.333333333333336,42.416666666666664
11,2.479148375212088,3.366491016588713,46.43518518518518,25.666666666666668
12,2.7208362613203962,2.7667212862717476,39.398148148148145,40.333333333333336
13,2.3355614758102146,2.4282164071735584,49.611111111111114,50.0
14,2.1767659074456027,2.7026112707037675,55.05555555555556,41.166666666666664
15,2.206406334448143,2.522988670750668,53.71296296296296,46.416666666666664
16,2.048398210452153,2.359564787463138,58.592592592592595,49.25
17,1.9225382614417894,2.2593093420329846,62.06481481481482,53.5
18,1.8013096342425374,2.293683930447227,66.79629629629629,52.833333333333336
19,1.8033127290962716,2.390724721707796,66.48148148148148,49.333333333333336
20,1.752583706872703,2.186125899616041,68.52777777777777,56.416666666666664
21,1.60372898211846,2.1816293691333972,73.25,56.666666666666664
22,1.5157096244879729,2.1671052292773596,76.38888888888889,55.833333333333336
23,1.4263172982007088,2.068525897829156,80.31481481481481,60.5
24,1.3548835932150396,2.064673053590875,82.74074074074075,61.25
25,1.3273571151248096,2.104258989032946,83.88888888888889,60.333333333333336
26,1.2401893258800167,2.0825658597444234,87.5,60.5
27,1.1904680185769436,2.0733311364525244,89.39814814814815,60.75
28,1.1362536115759223,2.031137416237279,91.64814814814815,62.416666666666664
29,1.0928882053617894,1.997137935538041,93.22222222222223,62.333333333333336
30,1.0636784367307404,2.0352576845570614,94.45370370370371,63.333333333333336
31,1.0299107005610268,2.016693071315163,95.62037037037037,64.41666666666667
32,1.0012498522651265,2.0259801902269063,96.71296296296296,63.75
33,0.9766105099542607,2.0262982343372546,97.57407407407408,64.58333333333333
34,0.9582609297961173,2.000664648256804,98.02777777777777,64.66666666666667
35,0.938773728686677,2.001811611024957,98.56481481481481,65.91666666666667
36,0.9317697512327566,2.018403279153924,98.66666666666667,63.166666666666664
37,0.9196063230728962,1.9967825475491976,98.99074074074075,64.83333333333333
38,0.9099446034290382,1.980010660071122,99.1574074074074,65.66666666666667
39,0.9033664475531268,1.9682647115305851,99.19444444444444,66.58333333333333
40,0.8974808288749153,1.9809692407909192,99.44444444444444,66.41666666666667
41,0.8935218573321958,1.9729958270725452,99.46296296296296,66.08333333333333
42,0.8925555129728374,1.9734927227622585,99.37962962962963,66.08333333333333
43,0.8894595623721738,1.9762107886766132,99.44444444444444,65.66666666666667
44,0.89021905886351,1.977858957491423,99.37037037037037,65.5
45,0.887647855563982,1.9770622378901432,99.52777777777777,65.58333333333333
46,0.8894219260949355,1.973895882305346,99.46296296296296,65.75
47,0.8860527460391705,1.9741961077639931,99.55555555555556,66.25
48,0.8879285183178602,1.9766490145733482,99.43518518518519,65.25
49,0.8854890864276321,1.9767949706629704,99.5925925925926,65.66666666666667
