epoch,train_loss,val_loss,train_acc,val_acc
Best model test acc and loss at epoch 87:,71.63170163170163,0,,
Last model test acc and loss at epoch 99:,71.63170163170163,0,,
0,4.93560263108925,4.678182526638634,1.4166666666666667,2.9166666666666665
1,4.619199673805011,4.263549378043727,3.8055555555555554,6.083333333333333
2,4.207789299756112,3.4648236350009314,9.11111111111111,16.666666666666668
3,3.8026156101001085,3.0519309796785055,15.601851851851851,24.0
4,3.6329880409692166,3.097221487446835,19.935185185185187,21.0
5,3.5742836746238393,3.22320828939739,22.36111111111111,19.333333333333332
6,3.662470847191895,3.2547759507831775,21.546296296296298,19.833333333333332
7,3.3781927421953553,2.961939209385922,27.324074074074073,25.166666666666668
8,3.280330880859194,2.5827346350017346,31.60185185185185,32.916666666666664
9,3.199814659603954,2.4979898804112484,34.7037037037037,34.666666666666664
10,3.0257382378775692,2.357714100887901,38.18518518518518,41.083333333333336
11,3.007301129532989,2.3155059249777543,41.101851851851855,41.25
12,2.8433910608291626,2.1733741195578324,43.28703703703704,43.416666666666664
13,2.8498663288601755,1.9906549641960545,45.56481481481482,46.083333333333336
14,2.7860971449394905,1.9545318013743351,47.370370370370374,47.583333333333336
15,2.774081876292031,2.0990302688197087,48.101851851851855,44.25
16,2.6060312972266293,1.8613655818136114,51.71296296296296,50.833333333333336
17,2.665789173904961,1.8808120175411827,52.120370370370374,50.916666666666664
18,2.5919577010284516,1.952677469504507,53.24074074074074,48.5
19,2.6635920415968584,1.788420463863172,53.00925925925926,53.666666666666664
20,2.4115886109820486,1.711812502459476,57.47222222222222,54.666666666666664
21,2.4139389448617337,1.7473141331421702,58.879629629629626,53.916666666666664
22,2.4720224649948483,1.658523208216617,58.675925925925924,56.833333333333336
23,2.5476631257660998,1.7778359212373431,56.898148148148145,55.416666666666664
24,2.414743268983604,1.699448823928833,60.69444444444444,54.666666666666664
25,2.3627355634813476,1.606788434480366,62.48148148148148,56.583333333333336
26,2.1766922636144965,1.6047947908702649,65.37962962962963,57.5
27,2.2773684376090237,1.5623742969412553,65.18518518518519,58.166666666666664
28,2.2567740424850284,1.6577571316769248,66.30555555555556,57.0
29,2.3820724839994893,1.6113100491072003,63.861111111111114,57.25
30,2.2176740218901774,1.6028261937593158,69.42592592592592,59.5
31,2.1477110936091495,1.4959998005314876,68.76851851851852,60.166666666666664
32,2.1686821428276377,1.583997550763582,68.80555555555556,58.5
33,2.1993425407353238,1.692548908685383,68.36111111111111,55.833333333333336
34,2.035329649434287,1.54010472172185,73.20370370370371,59.583333333333336
35,1.9459074608673006,1.5833479918931659,75.44444444444444,59.166666666666664
36,2.095537354254864,1.5787268124128644,71.02777777777777,58.833333333333336
37,1.987889481719429,1.587934412454304,73.9074074074074,59.583333333333336
38,1.8625181038704144,1.4362510881925885,77.41666666666667,62.416666666666664
39,2.0549558898400977,1.49931978551965,73.1574074074074,61.083333333333336
40,1.9333549498100957,1.4412007269106413,77.69444444444444,61.916666666666664
41,1.9720979802001863,1.514262450368781,76.04629629629629,62.166666666666664
42,1.8911270333465033,1.4313629175487317,78.9074074074074,63.5
43,1.9731058848680123,1.4372099010567916,76.62962962962963,64.41666666666667
44,1.8653257549161741,1.4330385233226575,80.78703703703704,62.666666666666664
45,1.802269242924346,1.4294690552510714,80.27777777777777,63.583333333333336
46,1.8730869998593302,1.440435999318173,79.02777777777777,63.166666666666664
47,1.8465065889104584,1.5201218504654734,80.92592592592592,62.333333333333336
48,1.8042640033558275,1.411367748913012,81.01851851851852,64.41666666666667
49,1.826147397594339,1.4534608721733093,81.74074074074075,65.16666666666667
50,1.774543239167456,1.4365894198417664,82.4074074074074,65.0
51,1.841812052317625,1.479577296658566,82.39814814814815,63.75
52,1.849627982229876,1.4391675277760154,81.5,64.41666666666667
53,1.8588753233294515,1.46992511184592,81.88888888888889,64.66666666666667
54,1.7252562289407267,1.4009615465214378,83.49074074074075,66.08333333333333
55,1.6871211063227005,1.3842660345529254,85.87962962962963,67.58333333333333
56,1.7426911423192222,1.3716916912480404,84.44444444444444,66.75
57,1.7397810333579249,1.3732102983876278,84.36111111111111,66.5
58,1.695440685960668,1.3144493103027344,85.12962962962963,68.33333333333333
59,1.8546810217157623,1.3759846844171222,84.66666666666667,66.83333333333333
60,1.808778062021944,1.4295105683176141,83.23148148148148,66.83333333333333
61,1.7516001748615468,1.3568006001020734,84.07407407407408,68.33333333333333
62,1.7416789087318105,1.368283262378291,83.5925925925926,68.0
63,1.7824014753279602,1.3370301629367627,85.75,68.75
64,1.7768014288512912,1.341144837831196,84.25,67.58333333333333
65,1.722372742446922,1.334214188550648,86.33333333333333,67.91666666666667
66,1.627319018869005,1.3052876560311568,86.78703703703704,69.58333333333333
67,1.5975388376670476,1.2905620963949906,85.93518518518519,70.0
68,1.799867020203517,1.363839146338011,82.38888888888889,67.33333333333333
69,1.7513836516431098,1.315051389367957,85.68518518518519,68.66666666666667
70,1.5757750279804659,1.3126637370962846,89.89814814814815,68.5
71,1.62436433268722,1.2941829405332868,88.18518518518519,70.33333333333333
72,1.6217800195400531,1.306831839837526,86.87037037037037,70.5
73,1.6233471529723624,1.2886495119646977,89.08333333333333,70.25
74,1.5733355565889346,1.2782638449417918,89.16666666666667,71.16666666666667
75,1.612549963082082,1.2971311901745044,87.97222222222223,70.58333333333333
76,1.5572885966159888,1.2604280427882546,88.9074074074074,71.33333333333333
77,1.525634789607934,1.2557168885281211,89.47222222222223,70.33333333333333
78,1.6403353619857652,1.2878968370588202,87.62037037037037,69.66666666666667
79,1.7063614391010893,1.2741345574981289,84.82407407407408,71.08333333333333
80,1.6242057772783132,1.2672912352963497,88.17592592592592,70.5
81,1.5335408657260194,1.278329805323952,89.66666666666667,69.91666666666667
82,1.5856686442561403,1.2661290670696057,88.64814814814815,70.08333333333333
83,1.5593847403159509,1.2744080706646568,88.85185185185185,70.5
84,1.6096850079897593,1.2728790107526278,88.35185185185185,70.5
85,1.5843167830501081,1.2676732257792824,88.52777777777777,70.33333333333333
86,1.7085641114669439,1.2678537368774414,85.61111111111111,70.75
87,1.5984137111161587,1.2540098020904942,87.37037037037037,70.75
88,1.5489709511311096,1.2572437148345144,88.91666666666667,70.16666666666667
89,1.5838424700957079,1.2620459951852496,89.77777777777777,70.83333333333333
90,1.5380515794782244,1.2569964873163324,88.22222222222223,70.75
91,1.4673909742451279,1.261830276564548,91.6574074074074,70.5
92,1.452641773153339,1.2583658287399693,88.25,70.58333333333333
93,1.5647180161532566,1.262642320833708,88.07407407407408,70.83333333333333
94,1.6081905216860348,1.2577915473988182,86.16666666666667,70.5
95,1.6545289264628167,1.2543242322771173,87.66666666666667,70.83333333333333
96,1.6572821482398805,1.2565577594857467,86.87037037037037,70.75
97,1.558779755640312,1.2565146590534009,89.33333333333333,70.83333333333333
98,1.620018089664053,1.2595576518460323,88.83333333333333,71.0
99,1.6566375229485641,1.2557817415187233,87.19444444444444,70.5
