epoch,train_loss,val_loss,train_acc,val_acc
Best model test acc and loss at epoch 91:,87.34,0,,
Last model test acc and loss at epoch 99:,87.34,0,,
0,2.688673814137777,2.6599016189575195,16.488888888888887,18.0
1,2.5262146393458047,2.3920836448669434,26.444444444444443,28.6
2,2.3072031339009604,1.9808905124664307,40.888888888888886,45.8
3,2.150796737935808,1.529707431793213,47.044444444444444,55.4
4,1.5436871846516926,1.2088798880577087,62.111111111111114,62.2
5,1.543135729100969,1.2191704511642456,60.53333333333333,60.6
6,1.6274078024758234,1.0814908742904663,57.48888888888889,70.8
7,1.4303717348310683,1.000971406698227,68.97777777777777,70.6
8,1.4654917120933533,0.8475289940834045,65.37777777777778,73.4
9,1.2982332706451416,0.8579567968845367,75.95555555555555,73.2
10,1.4390780958864424,0.9333022832870483,68.84444444444445,71.4
11,1.0404564042886097,1.0256096422672272,82.95555555555555,67.4
12,1.2417648997571733,0.8800345659255981,76.91111111111111,73.4
13,0.9102964699268341,0.8889344036579132,87.77777777777777,74.4
14,1.081219368510776,0.8459434807300568,83.37777777777778,75.4
15,1.1911514567004309,0.8250540196895599,78.73333333333333,75.0
16,1.1749306387371488,0.7661773562431335,84.57777777777778,78.0
17,0.973529812362459,0.7846716940402985,86.66666666666667,78.4
18,1.2087595131662157,0.9514167904853821,78.15555555555555,76.0
19,1.2347414394219716,0.835033118724823,81.22222222222223,77.0
20,1.2132718231942918,0.8448644578456879,76.42222222222222,76.8
21,1.0597285131613414,0.7307302057743073,83.6,78.8
22,1.1439164049095578,0.748420387506485,80.11111111111111,78.2
23,1.0991348723570507,0.7492949366569519,84.42222222222222,77.6
24,1.1627065969838037,0.8514368534088135,86.33333333333333,76.4
25,0.9948116077317132,0.641042947769165,86.68888888888888,81.2
26,0.8863559067249298,0.8108380734920502,88.68888888888888,76.8
27,1.0263904101318784,0.6837713718414307,89.4888888888889,80.0
28,1.0224832031461928,0.7985766530036926,85.62222222222222,78.4
29,1.0854768819279141,0.7502749860286713,85.4,78.6
30,0.9178113804923164,0.7215317487716675,91.24444444444444,79.6
31,0.7065422303146787,0.6994881927967072,96.82222222222222,80.4
32,0.7964417934417725,0.6843700706958771,95.13333333333334,81.4
33,0.8722996546162499,0.7454256117343903,92.77777777777777,78.2
34,0.9311262832747565,0.7014717757701874,90.2,80.4
35,0.9057044552432166,0.6791268587112427,90.57777777777778,81.6
36,1.0674529439873166,0.649636834859848,84.55555555555556,82.0
37,0.8064113656679789,0.6229701340198517,93.53333333333333,81.4
