epoch,train_loss,val_loss,train_acc,val_acc
Best model test acc and loss at epoch 21:,91.01,0.3128965497016907,,
Last model test acc and loss at epoch 30:,91.01,0.3128965497016907,,
0,1.6419413435188206,1.394343191385269,36.34222222222222,49.74
1,1.1998518580062822,1.292037969827652,55.784444444444446,56.06
2,0.9780642308972098,1.1638269066810607,64.67777777777778,59.16
3,0.8462945927273143,0.9087747991085052,69.91111111111111,68.46
4,0.7470554726367648,0.7576073467731476,73.63333333333334,74.38
5,0.6571254242550243,0.708576112985611,76.83333333333333,75.5
6,0.5988396052271128,0.7029326230287551,79.24666666666667,75.78
7,0.546708201312206,0.6191714733839035,81.00222222222222,78.74
8,0.5047542456198822,0.7207715183496475,82.51333333333334,74.78
9,0.4689040539616888,0.6863231092691422,83.74666666666667,76.58
10,0.439584763889963,0.5972075372934341,84.83333333333333,78.76
11,0.40984316678209737,0.6454073190689087,85.97555555555556,78.34
12,0.3850023929368366,0.5621629148721695,86.80444444444444,81.2
13,0.3627613601698117,0.599575886130333,87.35111111111111,80.52
14,0.34239671049131587,0.5554062917828559,88.16222222222223,82.38
15,0.32898934761231596,0.4804126560688019,88.6288888888889,83.8
16,0.31032772277566517,0.5171934902668,89.28444444444445,83.14
17,0.2943846176971089,0.5312869057059288,89.82666666666667,82.56
18,0.28279028172520077,0.5950697392225266,90.22444444444444,80.86
19,0.27011985645036807,0.5046241596341133,90.61333333333333,83.52
20,0.17073387127708306,0.3195199340581894,94.22,89.88
21,0.13859319504858417,0.31937911584973333,95.38222222222223,89.88
22,0.12715843597173013,0.32928683906793593,95.61333333333333,89.36
23,0.11832782545719635,0.32572910413146017,96.04666666666667,89.82
24,0.10907352506183088,0.33221071362495425,96.34,90.04
25,0.10533872102810578,0.33413162603974345,96.50222222222222,89.84
26,0.09186974564694207,0.3279263399541378,96.96,90.16
27,0.08848167797127231,0.3247507534921169,97.00222222222222,90.2
28,0.08709412552839653,0.3272354334592819,97.14444444444445,90.14
29,0.08607890099202367,0.32590793520212175,97.21333333333334,90.6
30,0.08269854861480946,0.3369273290038109,97.24888888888889,90.04
