epoch,train_loss,val_loss,train_acc,val_acc
Best model test acc and loss at epoch 96:,90.52,0,,
Last model test acc and loss at epoch 99:,90.52,0,,
0,2.2460104796019467,2.0744242429733277,15.942222222222222,25.16
1,2.044293753125451,1.9242202877998351,27.488888888888887,30.8
2,1.7651990232142536,1.5665446400642395,40.76888888888889,43.48
3,1.5703835514458744,1.4438151717185974,50.297777777777775,49.4
4,1.3971308903260664,1.1866463541984558,59.44888888888889,58.08
5,1.2756107666275718,1.1145678639411927,65.26666666666667,62.68
6,1.1773477481170134,1.0693319320678711,70.34666666666666,63.32
7,1.091425946490331,0.8883940637111664,74.33333333333333,70.36
8,1.034387249838222,0.8346766293048858,77.00888888888889,73.32
9,0.9847732938148759,0.7234443783760071,79.00444444444445,77.56
10,0.9355637627569112,0.8762740671634675,81.28888888888889,71.84
11,0.9072243469682607,0.7504188776016235,82.94666666666667,76.32
12,0.8813499950549819,0.7144905149936676,83.72444444444444,77.04
13,0.8553834679451856,0.7529287159442901,84.96888888888888,76.16
14,0.8327630087733269,0.6126962304115295,85.92888888888889,80.04
15,0.8024779544635252,0.5973627388477325,87.43555555555555,81.16
16,0.7908977879719301,0.6195525050163269,87.92888888888889,81.52
17,0.7731605741110715,0.6045070588588715,88.55111111111111,81.16
18,0.7547798414121974,0.6053944498300552,89.50222222222222,80.8
19,0.7383516762744297,0.6633984327316285,90.07555555555555,78.8
20,0.72648124396801,0.5957477509975433,90.49777777777778,82.64
21,0.715907827697017,0.5431818276643753,91.21333333333334,83.64
22,0.6921333480965007,0.6304652392864227,92.22222222222223,80.8
23,0.6785101843151179,0.6354576885700226,92.59555555555555,81.44
24,0.6726312407038428,0.5951991558074952,92.98666666666666,82.28
25,0.6613549590110779,0.5291197448968887,93.56444444444445,84.0
26,0.6490741656585173,0.5078699707984924,94.04,84.84
27,0.6469978026368401,0.5252984821796417,93.93333333333334,84.28
28,0.6363513395190239,0.6063862621784211,94.44444444444444,82.2
29,0.6210715472698212,0.54166459441185,95.16,84.44
30,0.6145256358114156,0.53346745967865,95.60888888888888,84.44
31,0.6042832854119214,0.49495904743671415,95.8711111111111,85.84
32,0.6003947887908329,0.5171050041913986,96.10222222222222,84.84
33,0.5923193144527349,0.5635619074106216,96.43111111111111,83.76
34,0.5889074145392938,0.549952819943428,96.53777777777778,84.8
35,0.5800792249766263,0.5126648873090744,96.85333333333334,85.36
36,0.5761969834566116,0.4900448262691498,97.08444444444444,86.12
37,0.5751927332444624,0.5121702879667283,97.12444444444445,85.68
38,0.5666241158138622,0.5101836621761322,97.56888888888889,85.8
39,0.5595550896091894,0.5199164867401123,97.83111111111111,85.56
40,0.5606014200232246,0.5005661010742187,97.71111111111111,86.28
41,0.5481353530829604,0.5016379147768021,98.21333333333334,86.56
42,0.5484160584482279,0.5013678252696991,98.31555555555556,86.12
43,0.5459154376929457,0.48236275315284727,98.36444444444444,86.56
44,0.5429802692749284,0.5017727851867676,98.47555555555556,86.4
45,0.5364108194004406,0.4870904803276062,98.78222222222222,87.0
46,0.5338230945847251,0.4697492331266403,98.88888888888889,86.96
47,0.5341611599380319,0.5109373807907105,98.8,86.68
48,0.5331297774206508,0.4595343768596649,98.8711111111111,87.8
49,0.5285523229024627,0.49978689551353456,99.10666666666667,86.96
50,0.5269745134494521,0.507694011926651,99.12444444444445,86.56
51,0.5271175334399397,0.470720100402832,99.08444444444444,87.68
52,0.5201676880771463,0.4598635107278824,99.44888888888889,87.8
